wav_id,발화문,상황,1번 감정,1번 감정세기,2번 감정,2번 감정세기,3번 감정,3번 감정세기,4번 감정,4번감정세기,5번 감정,5번 감정세기,나이,성별
5f112ca0b140144dfcff5609,나 내일 약속이 있는데 그대로 나가도 될까?,fear,Fear,2,Fear,1,Sadness,1,Fear,1,Fear,2,48,female
5ed7c0067e21a10eee253d67,아침부터 토를 봐서 속이 너무 안 좋았는데 따뜻한 물을 좀 마시면 나아질 것 같아!,disgust,Neutral,0,Disgust,2,Neutral,0,Disgust,1,Disgust,1,46,female
5ed8ec031dcf350eeded5044,아무 것도 안 했더니 더 무력해진 거 같앴어. 취미를 가져 보는 게 나을 거 같애.,sad,Neutral,0,Sadness,1,Sadness,1,Sadness,1,Sadness,2,48,female
5ed791069aa8ea0eec53f601,"집에 있긴 답답하고 속이 너무 불편해서 잠깐 나왔어 하지만 갈 데가 없다.	",sad,Sadness,1,Sadness,1,Sadness,1,Sadness,1,Sadness,2,48,female
5ed591de9aa8ea0eec53f42f,내일 약속있는데 그대로 나가도 될까?,fear,Fear,1,Fear,1,Sadness,1,Fear,1,Fear,2,48,female
5ed6563779bf120ed2b815da,나 요즘 허리가 아픈 것 같아.,sad,Fear,1,Sadness,1,Sadness,1,Sadness,1,Sadness,1,46,female
5ed2914b9aa8ea0eec53f1ae,아니. 입맛이 없어서 아무것도 못 먹었어.,sad,Sadness,2,Sadness,1,Sadness,1,Sadness,1,Sadness,2,48,female
5ed36f5d1dcf350eeded4b2b,제대로 화내본 적은 없는데. 오늘 꼭 얘기하려고.,anger,Neutral,0,Angry,2,Angry,1,Angry,1,Angry,1,24,male
5ed0b5e27e21a10eee25379c,고등학교 동창이었어.,anger,Neutral,0,Angry,1,Sadness,1,Angry,1,Angry,1,26,male
5ecf022679bf120ed2b810dd,고등학교 동창이었어. 그때는 이 아이가 이렇지 않았거든.,anger,Neutral,0,Angry,1,Sadness,1,Angry,1,Angry,1,48,female
5ecdaa7a7e21a10eee253539,3년 전에 친구 소개로 만나게 되었어. 서로 첫 눈에 반한거지.,sad,Neutral,0,Sadness,1,Sadness,1,Sadness,1,Sadness,2,48,female
5ec8a4572880d70f28611e4a,나 요즘 허리가 아픈 것 같아.,sad,Sadness,2,Sadness,1,Sadness,1,Sadness,1,Sadness,1,24,male
5ece2a3679bf120ed2b8101b,하. 부모님한테 어떻게 또 말 해.,sad,Disgust,2,Sadness,1,Sadness,2,Angry,1,Fear,1,27,male
5ef88a8e497740547350be35,아니. 아직 식욕이 없어.,sad,Neutral,0,Sadness,1,Sadness,1,Sadness,1,Sadness,1,35,female
5ecaa81f9aa8ea0eec53ed81,약속 장소는 사람 많이 오는 명동이야.,fear,Neutral,0,Fear,1,Sadness,1,Fear,1,Fear,1,35,male
5ec6b26b2880d70f28611e05,모르겠어. 매사에 우울하고 무기력해.,sad,Sadness,1,Sadness,1,Sadness,1,Sadness,1,Sadness,1,24,male
5ef61452497740547350b8bb,버려지는 강아지 수에 비해서 유기견 보호시설은 턱없이 부족하대. 그리고 유기견 보호시설 환경은 너무나 열악하대.,disgust,Sadness,1,Angry,2,Sadness,1,Sadness,1,Sadness,1,46,female
5efea3a2704f492ee12543a8,청소할 때만 되면 핑계 대고 나가는 거야!,anger,Disgust,2,Angry,2,Angry,1,Angry,1,Angry,1,48,female
5efd2070704f492ee12539ac,아직. 얘기를 못하겠어. 너무나 실망스러워 하실 것 같아서 차마 말이 안나와.,sad,Sadness,1,Sadness,2,Sadness,1,Sadness,1,Sadness,1,46,female
5efa633b8bbcd61f551d2a45,지금 당장 관리하시는 분한테 가서 화장실에 토가 있다고 말씀드리고 청소를 부탁해야 할 것 같아.,disgust,Neutral,0,Disgust,2,Sadness,1,Disgust,1,Neutral,0,46,female
5f013fe6704f492ee1256603,이번 면접은 꼭 붙을 거라고 생각했는데 떨어지고 나니까 너무 실망스러워서 밥맛도 없어.,sad,Sadness,1,Sadness,1,Sadness,1,Sadness,1,Sadness,1,46,female
5eff72b9704f492ee12556eb,우리 아빠가 어제 또 다쳤어. ,anger,Sadness,1,Sadness,2,Sadness,1,Angry,1,Fear,1,24,male
5f0078be704f492ee12560d9,"괜찮으셔 술 드시고 계단에서 넘어지셔서 허리를 좀 다쳤어.	",anger,Sadness,1,Sadness,2,Sadness,1,Sadness,1,Sadness,2,38,female
5f02a1efb140144dfcfed979,조금만 더 참아보고 갈 데 없는 애 그냥 내보낼 수도 없고.,anger,Sadness,1,Angry,1,Sadness,1,Angry,1,Sadness,1,46,female
5f01e734b140144dfcfed330,사귀는 동안 성격이 너무 잘 맞아서 싸운 적이 한 번도 없었어. 그래서 사람들이 천생연분이라고 말했어.,sad,Neutral,0,Sadness,1,Sadness,1,Sadness,1,Sadness,1,46,female
5ef81120497740547350bd70,내가 집에 들어갈 때마다 나를 반겨주던 해피가 안 보이니까 너무나 허전하고 슬퍼. 해피가 너무 보고싶어.,sad,Sadness,1,Sadness,2,Sadness,1,Sadness,1,Sadness,1,46,female
5ed1257c79bf120ed2b81206,기획안을 내일까지 제출해야 해서 오늘 할일이 너무 많아 그래서 아무래도 야근해야 할 것 같아.,sad,Angry,1,Sadness,1,Sadness,1,Sadness,1,Sadness,1,46,female
5f06a65eb140144dfcff06e7,"상사가 나의 기획안에 대해서 잘못됐다고 지적하는데 다 맞는 이야기였어 그 이야기를 듣고 있는 모든게 내 잘못 같았어.	",sad,Sadness,1,Sadness,1,Sadness,1,Sadness,1,Sadness,1,46,female
5f07fef1b140144dfcff0f07,병원에 며칠만 입원하면 괜찮을 거야. 이런 일이 한 두번이 아니거든.,anger,Sadness,1,Sadness,2,Sadness,1,Angry,1,Fear,1,46,female
5f05b6c5b140144dfcfefc60,룸메랑 너무 자주 싸우게 돼.,anger,Disgust,1,Angry,2,Angry,1,Angry,1,Sadness,1,35,male
5f09a644b140144dfcff1c28,"한 번도 안 싸웠어 그러다 갑자기 이러니까 믿기지가 않더라고.	",sad,Disgust,2,Sadness,1,Sadness,1,Sadness,1,Sadness,2,38,female
5f0a707ab140144dfcff2077,그런 걸까. 잘 모르겠지만 아무튼 이제는 너무 힘들다.,sad,Sadness,1,Sadness,1,Sadness,2,Sadness,1,Sadness,2,35,female
5f0b20f9b140144dfcff25fb,룸메이트와 너무 자주 싸우게 돼.,anger,Sadness,1,Angry,2,Sadness,1,Angry,1,Fear,2,48,female
5f0bd7b0b140144dfcff2bbe,너의 말대로 오늘은 산책을 하면서 우울한 마음을 떨쳐 버려야겠어.,sad,Neutral,0,Sadness,1,Sadness,1,Sadness,1,Sadness,1,46,female
5f0d26fdb140144dfcff3353,나 내일 약속이 있는데 그대로 가도 될까?,fear,Fear,1,Fear,1,Sadness,1,Fear,1,Fear,1,46,female
5f0dcb43b140144dfcff3b19,나 면접에서 또 떨어졌어.,sad,Sadness,1,Sadness,2,Sadness,1,Sadness,1,Sadness,1,46,female
5f0efc5eb140144dfcff42d8,"내일 약속 있는데 어쩌지?	",fear,Fear,1,Fear,1,Sadness,1,Fear,1,Fear,1,38,female
5f112cb8b140144dfcff560b,이번에 확진자가 나온 강남역이야. 정말 찜찜해서 그래.,fear,Fear,2,Fear,1,Sadness,2,Fear,1,Fear,2,48,female
5ed8ec1ec90a530ee56b5eea,알았어 해피랑 산책하는 시간도 가져볼게.,sad,Neutral,0,Sadness,1,Happiness,1,Sadness,1,Sadness,1,48,female
5ed791257e21a10eee253cb3,한 달간 너무 힘들게 준비했잖아. 조금은 쉬어야 될 것 같애. 다른 회사는 지금 생각할 수가 없어.,sad,Sadness,1,Sadness,1,Sadness,2,Sadness,1,Sadness,2,48,female
5ed59266c90a530ee56b5bd1,아무래도 약속 장소를 옮기는 게 나을 거 같지?,fear,Fear,1,Fear,1,Sadness,1,Fear,1,Fear,2,48,female
5ed656497e21a10eee253ba3,삼 년 동안 만났었어.,sad,Neutral,0,Sadness,1,Sadness,1,Sadness,1,Sadness,1,44,male
5ed36fd37e21a10eee253915,"우리 아빠가 어제 또 다쳤어.	",anger,Neutral,0,Sadness,1,Sadness,1,Angry,1,Fear,1,24,male
5ed0b5f29aa8ea0eec53f0ba,그럴 수도 있겠다.,anger,Neutral,0,Neutral,0,Sadness,1,Angry,1,Fear,1,26,male
5ecdaa9e2880d70f28611f5a,3년 내내 한번도 싸운 적도 없었어. 아무래도 다른 사람이 생긴 것 같아!,sad,Neutral,0,Sadness,1,Sadness,2,Sadness,1,Sadness,2,48,female
5ec8a47079bf120ed2b80e75,"응, 요즘 앉아서 일하는게 많아져서 그런가 봐.	",sad,Sadness,1,Sadness,1,Sadness,1,Sadness,1,Sadness,1,24,male
5ece2a4c7e21a10eee2535d7,밥맛도 없어.,sad,Disgust,2,Sadness,1,Sadness,2,Sadness,1,Sadness,1,27,male
5ef88b57497740547350be3f,응. 어제 갑자기 아파서 응급실에 갔는데 괜찮아졌다가 그렇게 되었어.,sad,Sadness,1,Sadness,2,Sadness,1,Sadness,1,Sadness,1,35,female
5ecaa8337e21a10eee253427,친구들이 오랜만에 다 만나는 거라 어쩔 수 없어.,fear,Neutral,0,Neutral,0,Sadness,1,Fear,1,Fear,1,35,male
5ec6b28179bf120ed2b80e26,그런 것 같기도 하고. 정말 무기력증인가봐.,sad,Neutral,0,Sadness,1,Sadness,1,Sadness,1,Sadness,1,24,male
5ef614a3497740547350b8bd,사람들이 귀여울 때 잠깐 키우다가 버리는 경우가 대부분이래. 버려지는 반려견들을 보니까 너무 안쓰러웠어.,disgust,Sadness,1,Angry,2,Sadness,1,Sadness,1,Sadness,1,46,female
5efea3b4704f492ee12543ab,당연히 그럴 때마다 화를 내봤지. 미안하다고 해. 그러고 다음에도 또 똑같애.,anger,Sadness,2,Angry,2,Sadness,1,Angry,1,Angry,1,48,female
5efd208f704f492ee12539ad,밥맛이 없어. 나중에 천천히 먹어야지. 지금은 쉬고 싶어.,sad,Sadness,2,Sadness,1,Sadness,1,Sadness,1,Sadness,1,46,female
5efc0c01704f492ee125358d,유기견 보호센터를 찍은 거였는데 유기견들의 삶이 너무 처참했어.,disgust,Sadness,2,Angry,2,Sadness,2,Sadness,1,Sadness,1,48,female
5efa63668bbcd61f551d2a48,괜히 매일 우울한 기분이야.,sad,Sadness,1,Sadness,1,Sadness,1,Sadness,1,Sadness,1,46,female
5f014016704f492ee1256606,오늘 친구랑 만나기로 약속해서 친구를 기다리는데 아직 안 왔어.,anger,Disgust,1,Angry,2,Sadness,1,Angry,1,Sadness,1,46,female
5eff7356704f492ee12556f1,많이 했었지. 특히 엄마가 말씀 많이 하셨는데 안바뀌셔.,anger,Sadness,1,Sadness,2,Angry,1,Angry,1,Fear,1,24,male
5f0078d4704f492ee12560db,이젠 하도 자주있는 일이라 걱정도 안된다 정말.,anger,Disgust,1,Angry,1,Angry,1,Angry,1,Angry,1,38,female
5f02a235b140144dfcfed97d,"너무 실망스러워서, 집에는 들어가기 싫고. 여기저기 방황하고 있어.",sad,Sadness,1,Sadness,1,Sadness,1,Angry,1,Sadness,1,46,female
5f01e74db140144dfcfed334,"헤어진지 두 달 정도 됐는데 아직도 적응이 안 돼.	",sad,Neutral,0,Sadness,1,Sadness,1,Sadness,1,Sadness,2,46,female
5ed1259a9aa8ea0eec53f0f5,아까 상사가 내 기획안을 지적하는데 모두 맞는 말이더라고. 그 이야기를 듣는데 모든 게 내 잘못 같았어.,sad,Sadness,1,Sadness,1,Sadness,1,Sadness,1,Sadness,1,46,female
5f06a6acb140144dfcff06ec,퇴근한지 얼마나 됐다고 회사에서 또 전화 왔어.,anger,Disgust,2,Angry,2,Angry,1,Angry,1,Angry,1,46,female
5f07ff0db140144dfcff0f08,응. 너무 자주 있어. 술을 일주일에 다섯 번이나 드시거든. 그러면 한 번은 꼭 탈이 나게 돼 있어.,anger,Angry,1,Sadness,2,Angry,2,Angry,1,Fear,1,46,female
5f05b6d8b140144dfcfefc65,얘가 너무 청소도 안 하고 더러워.,anger,Disgust,1,Angry,2,Angry,1,Angry,1,Angry,1,35,male
5f09a65ab140144dfcff1c29,두 달이 지났는데도 자꾸 생각이 나. 억울하기도 하고.,sad,Sadness,2,Sadness,1,Sadness,1,Sadness,1,Sadness,2,38,female
5f0a709bb140144dfcff2079,"그래 한번 그렇게 해봐야겠다.	",sad,Neutral,0,Happiness,1,Happiness,1,Sadness,1,Sadness,1,35,female
5f0b20ecb140144dfcff25fa,나는 열심히 준비했는데 결과가 좋지 않아서 너무 속상했어. 언젠가는 나의 노력이 인정받는 날이 왔으면 정말 좋겠어.,sad,Sadness,1,Sadness,1,Sadness,1,Sadness,1,Sadness,1,46,female
5f0bdbf5b140144dfcff2bcf,나 결국엔 헤어지게 됐어.,sad,Sadness,1,Sadness,2,Sadness,1,Sadness,1,Sadness,1,46,female
5f0d2729b140144dfcff3355,약속 장소가 감염병 확진자가 확진된 강남지역이라서 너무 무서워.,fear,Fear,2,Fear,1,Fear,1,Fear,1,Fear,2,46,female
5f0efc70b140144dfcff42da,강남인데 확진자 많이 나온 곳이라 만나기 좀 찝찝해서.,fear,Fear,1,Fear,1,Sadness,1,Fear,1,Fear,1,38,female
5f112ccfb140144dfcff560c,내가 부탁할 게 있어서 만나는거기 때문에 미루기는 좀 그래.,fear,Sadness,1,Sadness,1,Sadness,2,Fear,1,Fear,2,48,female
5ed8ef307e21a10eee253e21,나 결국 헤어졌어.,sad,Sadness,1,Sadness,2,Sadness,1,Sadness,1,Sadness,1,46,female
5ed791429aa8ea0eec53f604,부모님께선 이번엔 붙을거라고 생각하고 계셔. 어떻게 말씀드려야 될지 모르겠어.,sad,Sadness,1,Sadness,1,Sadness,1,Sadness,1,Sadness,2,48,female
5ed5927e2880d70f286124fc,"알았어 기분 나쁘지 않게 내가 잘 말해 볼게.	",fear,Neutral,0,Neutral,0,Neutral,0,Sadness,1,Fear,2,48,female
5ed656501dcf350eeded4dd4,요즘 일이 많아서 하루종일 앉아서 일을 하다 보니까 허리가 부쩍 아픈 것 같아. 앉았다 일어나면 허리가 찌릿찌릿하고 아파.,sad,Sadness,1,Sadness,1,Sadness,1,Sadness,1,Sadness,1,46,female
5ed3703c7e21a10eee253916,술 드시고 넘어지셨어. 계단에서 다치셔서 입원해계셔.,anger,Neutral,0,Sadness,1,Sadness,1,Angry,1,Fear,1,24,male
5ed0b65b1dcf350eeded49bd,집에 못 들어가고 밖에 있어.,sad,Sadness,1,Sadness,1,Sadness,1,Sadness,1,Sadness,1,26,male
5ecf02829aa8ea0eec53efba,면접장에서 나와서 무작정 걷고 있어. 집에 가고싶은 생각이 안 들어.,sad,Sadness,2,Sadness,2,Sadness,2,Sadness,1,Sadness,2,48,female
5ecdaab59aa8ea0eec53ee61,이제 두 달 지났는데 아직도 생각이 나. 잊을 수가 없어.,sad,Sadness,2,Sadness,1,Sadness,2,Sadness,1,Sadness,2,48,female
5ece2ac89aa8ea0eec53ef03,또 까였어.,sad,Disgust,2,Sadness,1,Sadness,2,Sadness,1,Sadness,1,27,male
5ef88b6f497740547350be40,사실은 좀 많이 힘들어.,sad,Sadness,1,Sadness,1,Sadness,1,Sadness,1,Sadness,1,35,female
5ec6b29c2880d70f28611e06,"그래야겠어 취미생활이라도 좀 가지면 나아지겠지.	",sad,Neutral,0,Happiness,1,Sadness,1,Sadness,1,Sadness,1,24,male
5ef6158e497740547350b8c8,"괜히 매일 우울한 기분이 들어.	",sad,Sadness,1,Sadness,1,Sadness,1,Sadness,1,Sadness,1,46,female
5efea3d1704f492ee12543ac,다른 것도 잘 맞는 것 같진 않아. 하지만 다투는 건 청소만 할 때 그렇게 다퉈.,anger,Disgust,1,Angry,2,Sadness,1,Angry,1,Angry,1,48,female
5efc0c1c704f492ee125358e,응. 최근에 너무 많이 늘어서 보호센터들마다 다 비상이 걸렸대. 받을 수 없을 정도로 늘어나고 있대.,disgust,Neutral,0,Angry,2,Sadness,1,Sadness,1,Sadness,1,48,female
5efa63798bbcd61f551d2a49,진행하고 있는 프로젝트가 잘 풀리지 않아서 기분이 우울해.,sad,Sadness,1,Sadness,1,Sadness,1,Sadness,1,Sadness,1,46,female
5f01402f704f492ee1256607,친구를 기다린지 한 시간이 넘었는데 올 생각을 안해.,anger,Disgust,1,Angry,2,Angry,1,Angry,1,Angry,1,46,female
5eff7386704f492ee12556f4,퇴근한지 얼마나 됐다고 회사에서 연락 또 왔어!,anger,Angry,1,Angry,2,Angry,1,Angry,1,Angry,1,24,male
5f0078e9704f492ee12560df,일주일에 이틀정도 빼고 매일 드셔.,anger,Disgust,1,Sadness,1,Sadness,1,Sadness,1,Fear,1,38,female
5f02a255b140144dfcfed97e,벌써 다섯 번이나 지원했다가 다 떨어졌어. 이제는 정말 갈 만한 곳이 있을지 잘 모르겠어.,sad,Fear,2,Sadness,1,Sadness,1,Sadness,1,Sadness,1,46,female
5f01e85ab140144dfcfed365,나 면접에 또 떨어졌어.,sad,Sadness,1,Sadness,2,Sadness,1,Sadness,1,Sadness,2,46,female
5ef815a0497740547350bd9a,"다른 회사도 준비하고 있긴 했었는데, 이번에 꼭 면접에 합격할 거라고 생각했어. 그래서 너무 속상해.",sad,Sadness,2,Sadness,2,Sadness,1,Sadness,1,Sadness,2,46,female
5ed130e0c90a530ee56b58b2,룸메와 너무 자주 싸우게 돼.,anger,Angry,1,Angry,2,Sadness,2,Angry,1,Angry,1,48,female
5f06a6c1b140144dfcff06ed,"요새 일이 너무 많아서 야근하는 것도 힘든데, 새로운 업무를 준다니까 너무 힘들어서 회사 다니기 싫어져.",anger,Disgust,1,Angry,2,Sadness,1,Angry,1,Angry,1,46,female
5f07ff30b140144dfcff0f09,이야기해도 소용이 없어. 술을 좋아하니까 끊을 수도 없고. 이제는 포기 상태야.,anger,Fear,1,Angry,1,Sadness,1,Angry,1,Angry,1,46,female
5f05b6ebb140144dfcfefc69,화를 내도 며칠 동안 멀쩡했다가 금방 다시 돌아와.,anger,Disgust,1,Angry,2,Sadness,1,Angry,1,Angry,1,35,male
5f09a673b140144dfcff1c2a,꼭 그랬으면 좋겠어.,sad,Neutral,0,Sadness,1,Sadness,1,Sadness,1,Sadness,2,38,female
5f0b212bb140144dfcff25fd,그럴 때마다 이야기는 해봤지. 하지만 알았다고 하고 다음 날이면 또 그러고 있어.,anger,Disgust,1,Angry,1,Sadness,1,Angry,1,Fear,2,48,female
5f0bdc94b140144dfcff2bd4,남자친구가 갑자기 권태기가 왔다고 잠깐 떨어져서 지내자고 했어. 근데  며칠 있다 전화 와서 새로운 여자친구가 생겼대. 그래서 결국 헤어지게 됐어.,sad,Sadness,1,Sadness,2,Sadness,1,Sadness,1,Sadness,2,46,female
5f0d274bb140144dfcff3356,감염병이 여기저기 확산되고 있어서 나도 걱정이 돼서 약속을 미루고 싶어.,fear,Fear,1,Fear,1,Sadness,1,Fear,1,Fear,1,46,female
5f0dcb55b140144dfcff3b1b,면접에서 떨어졌다는 소식을 듣고 너무 실망해서 길거리를 여기저기 돌아다니고 있어.,sad,Sadness,1,Sadness,1,Sadness,1,Sadness,1,Sadness,2,46,female
5f0efc89b140144dfcff42dc,너무 중요한 약속이라 미룰 순 없어.,fear,Neutral,0,Sadness,1,Sadness,1,Fear,1,Fear,1,38,female
5f112cd5b140144dfcff560d,15년 동안 우리 곁에서 함께한 해피가 갑자기 세상을 떠나서 가족들이 모두 슬퍼하고 힘들어.,sad,Sadness,1,Sadness,2,Sadness,1,Sadness,1,Sadness,1,46,female
5ed8ef462880d70f28612852,"연락도 없고 자꾸 싸우게 되고 권태기인지 짜증만 내고 있어.	",sad,Sadness,1,Sadness,1,Angry,1,Sadness,1,Sadness,1,46,female
5ed7916179bf120ed2b81706,아직 안 먹었어. 집에가서 부모님과 같이 먹어야지. 그때 말씀도 좀 드리고.,sad,Neutral,0,Sadness,1,Sadness,1,Sadness,1,Sadness,2,48,female
5ed592ae79bf120ed2b8151c,나 요즘 허리가 아픈 것 같아.,sad,Fear,2,Sadness,1,Sadness,1,Sadness,1,Sadness,2,48,female
5ed6568179bf120ed2b815db,일이 너무 많아서 병원에 갈 시간이 없어서 병원에 못 가봤어.,sad,Fear,1,Sadness,1,Sadness,1,Sadness,1,Sadness,1,46,female
5ed370b979bf120ed2b8132e,응. 엄청 자주 드셔. 일주일에 다섯 번은 드신다.,anger,Neutral,0,Sadness,1,Sadness,1,Angry,1,Angry,1,24,male
5ed0b674c90a530ee56b5864,이번 시즌 마지막 준비였는데 실패했어.,sad,Sadness,1,Sadness,2,Sadness,1,Sadness,1,Sadness,1,26,male
5ecf02a19aa8ea0eec53efbb,이번이 마지막 회사였어. 더이상 준비할 것도 없어 이젠.,sad,Sadness,2,Sadness,2,Sadness,2,Sadness,1,Sadness,2,48,female
5ec8a5257e21a10eee253401,생활비가 다 떨어져서 2만원밖에 없어. 2주 정도 버텨야 되는데.,sad,Fear,1,Sadness,1,Sadness,1,Sadness,1,Fear,1,24,male
5ece2adec90a530ee56b56c9,나가기도 귀찮아.,sad,Disgust,2,Sadness,1,Sadness,1,Sadness,1,Sadness,1,27,male
5ef88b97497740547350be42,어. 그렇게 말해주니 정말 고맙다.,sad,Neutral,0,Happiness,1,Happiness,1,Sadness,1,Sadness,1,35,female
5ec6b2b5c90a530ee56b548d,응. 노력해 볼게. 응원해줘서 고마워.,sad,Neutral,0,Happiness,1,Happiness,1,Sadness,1,Sadness,1,24,male
5ef61614497740547350b8cc,컨디션이 좋지 않고 진행하고 있는 프로젝트가 잘 풀리지 않는 기분이 들어서 우울해.,sad,Sadness,1,Sadness,1,Sadness,1,Sadness,1,Sadness,1,46,female
5efea3ed704f492ee12543af,내가 보증금을 빼줘야 되는데 돈이 없어서 한동안은 참고 살아야 해.,anger,Disgust,1,Sadness,1,Sadness,1,Angry,1,Fear,1,48,female
5efc0c3d704f492ee125358f,정부 보조금과 사람들의 기부금 그리고 자원 봉사로 이루어져있어. 그런데도 요즘 들어서 아이들이 늘어나니까 운영하는데 힘들대.,disgust,Neutral,0,Neutral,0,Sadness,2,Sadness,1,Sadness,2,48,female
5efa63ee8bbcd61f551d2a4d,"프로젝트에 진도가 잘 나가지지 않아서 일하고 싶은 마음이 사라졌어 무기력한 날이 점점 늘어가고 있어.	",sad,Sadness,1,Sadness,1,Sadness,1,Sadness,1,Sadness,1,46,female
5f014044704f492ee1256608,친구가 약속시간에 너무 늦으니까 마음이 답답해서 친구한테 전화를 했는데 전화를 안받아.,anger,Disgust,1,Angry,2,Sadness,1,Angry,1,Angry,1,46,female
5eff739c704f492ee12556f5,그러니까. 매번 나한테만 주는 거 정말 이상해!,anger,Angry,1,Angry,2,Angry,1,Angry,1,Angry,1,24,male
5f0078ff704f492ee12560e0,가족들도 이젠 포기 상태야 그냥 먹던지 말던지 신경 안쓰신대.,anger,Disgust,2,Angry,1,Sadness,1,Angry,1,Angry,1,38,female
5f02a278b140144dfcfed97f,"집에서도 기대를 하고 있기 때문에 얘기를 못 하겠어 아니 슬퍼하실 거야.	",sad,Sadness,2,Sadness,1,Sadness,1,Sadness,1,Sadness,2,46,female
5f01e86db140144dfcfed369,면접에 떨어졌다는 소식을 듣고 마음이 심란해서 길거리를 돌아다니고 있어.,sad,Sadness,1,Sadness,2,Sadness,1,Sadness,1,Sadness,2,46,female
5ef815be497740547350bd9b,부모님이 면접에 떨어진 걸 아시면 실망할 것 같아서 말씀 못 드렸어. 어떻게 말씀 드려야 할 지 걱정이야.,sad,Sadness,1,Sadness,2,Sadness,1,Sadness,1,Fear,2,46,female
5ed130f11dcf350eeded4a06,청소 때문에 싸우게 된 것 같아. 너무 지저분하게 살어 걔.,anger,Angry,1,Angry,2,Sadness,2,Angry,1,Angry,1,48,female
5f06a709b140144dfcff06f4,일이 너무 많아서 나도 지치고 힘들어서 직장을 옮기고 싶어. 하지만 요새 직장 구하기가 쉽지 않아.,anger,Sadness,1,Angry,2,Sadness,1,Sadness,1,Sadness,1,46,female
5f07ff6eb140144dfcff0f0c,퇴근한지 얼마나 됐다고 회사에서 또 연락이 왔어.,anger,Angry,1,Angry,2,Angry,2,Angry,1,Angry,1,46,female
5f05b703b140144dfcfefc6f,다른 건 잘 맞는데 이 문제가 제일 커.,anger,Disgust,1,Angry,1,Sadness,1,Angry,1,Fear,1,35,male
5f09a6f0b140144dfcff1c33,"룸메이트랑 또 싸웠어.	",anger,Disgust,2,Angry,2,Sadness,1,Angry,1,Sadness,2,38,female
5f0a70d0b140144dfcff207f,퇴근한지 얼마나 됐다고 회사에서 또 연락이 왔어.,anger,Angry,1,Angry,2,Angry,2,Angry,1,Angry,1,35,female
5f0b214cb140144dfcff25fe,고등학교 동창이었어. 그 때는 정말 이러진 않았거든.,anger,Disgust,1,Angry,1,Sadness,1,Angry,1,Fear,1,48,female
5f0bdcf5b140144dfcff2bd8,고등학교 때 친구가 소개시켜줘서 3년 동안 만났어.,sad,Neutral,0,Sadness,1,Sadness,1,Sadness,1,Sadness,1,46,female
5f0d2766b140144dfcff3359,너의 말 대로 약속 장소를 옮겨 보는 것도 좋은 방법 같아. 하지만 친구가 어떻게 생각할지 모르겠어.,fear,Fear,1,Neutral,0,Sadness,1,Fear,1,Neutral,0,46,female
5f0dcb72b140144dfcff3b1c,이번 면접에서 떨어졌으니까 다른 회사 갈 준비를 해야되는데 내가 정말 잘할 수 있을 지 걱정돼.,sad,Fear,1,Sadness,2,Sadness,1,Sadness,1,Sadness,2,46,female
5f0efca0b140144dfcff42df,그렇게라도 해서 만나야 될 것 같아.,fear,Neutral,0,Fear,1,Sadness,1,Sadness,1,Fear,1,38,female
5ed8ef7e7e21a10eee253e22,친구 소개로 만났는데 서로 첫눈에 맘에 들어 했지.,sad,Neutral,0,Sadness,1,Neutral,0,Sadness,1,Sadness,1,46,female
5ed7919979bf120ed2b81707,난 잘하는 게 하나도 없나봐.,sad,Sadness,2,Sadness,1,Sadness,1,Sadness,1,Sadness,2,48,female
5ed592c37e21a10eee253aef,"맞아 하루종일 앉아서 하는 일이니까 허리에 무리가 오는 것 같아.	",sad,Fear,1,Sadness,1,Sadness,1,Sadness,1,Sadness,2,48,female
5ed656a6c90a530ee56b5c89,허리 디스크 때문에 병원에 간 친구가 허리 고통에 대해서 말해줘서 갑자기 허리가 아프니까 나도 걱정이 돼. 하지만 일이 너무 많아서 일을 안 할수도 없고 병원에 갈 상황이 아니야. 나도 얼른 진료를 받고 싶어.,sad,Fear,1,Sadness,1,Sadness,1,Sadness,1,Sadness,1,46,female
5ed377e97e21a10eee25391a,나 결국 헤어졌어.,sad,Sadness,1,Sadness,2,Sadness,1,Sadness,1,Sadness,1,46,female
5ed0b6a5c90a530ee56b5865,스트레스 받아서 그런지 밥맛도 없어.,sad,Sadness,1,Sadness,1,Sadness,1,Sadness,1,Sadness,1,26,male
5ecf02b92880d70f286120b1,"부모님께서 지금 내 전화만 기다리고 계시겠지 어떻게 말씀드려야 될지 모르겠어.	",sad,Sadness,2,Sadness,2,Sadness,2,Sadness,1,Sadness,2,48,female
5ec8a549c90a530ee56b54dd,응. 전에 저금통도 털어서 생활비가 전혀 없어.,sad,Fear,1,Sadness,1,Sadness,1,Sadness,1,Fear,1,24,male
5ece2b0679bf120ed2b8101f,일이 끝나야 퇴근을 하지.,sad,Disgust,2,Sadness,1,Angry,1,Angry,1,Sadness,1,27,male
5ecaf8219aa8ea0eec53ed82,나 요즘 허리가 너무 아파.,sad,Sadness,1,Sadness,1,Sadness,1,Sadness,1,Sadness,1,46,female
5ec706921dcf350eeded45ed,하루종일 앉아서 일하다보니까 허리가 너무 아픈 거 같아.,sad,Sadness,1,Sadness,1,Sadness,1,Sadness,1,Sadness,1,46,female
